iso_code,location,date,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,Common_Symtoms
BGD,Bangladesh,08/06/2020,399.352,16.656,5.392,0.255,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,09/06/2020,415.959,16.607,5.647,0.255,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,10/06/2020,435.213,19.254,5.92,0.273,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,11/06/2020,454.583,19.37,6.145,0.225,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,12/06/2020,473.935,19.352,6.37,0.225,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,13/06/2020,495.011,21.076,6.649,0.279,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,14/06/2020,512.352,17.342,6.916,0.267,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,15/06/2020,531.425,19.072,7.11,0.194,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,16/06/2020,550.242,18.817,7.341,0.231,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,17/06/2020,573.692,23.45,7.663,0.322,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,18/06/2020,598.029,24.337,7.924,0.261,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,19/06/2020,621.121,23.092,8.155,0.231,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,20/06/2020,640.812,19.692,8.428,0.273,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,21/06/2020,660.486,19.673,8.653,0.225,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,22/06/2020,681.926,21.44,8.889,0.237,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,23/06/2020,703.057,21.131,9.12,0.231,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,24/06/2020,723.775,20.718,9.381,0.261,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,25/06/2020,744.796,21.021,9.606,0.225,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,26/06/2020,768.756,23.96,9.843,0.237,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,27/06/2020,792.243,23.487,10.086,0.243,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,28/06/2020,813.519,21.276,10.292,0.206,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,29/06/2020,836.648,23.128,10.553,0.261,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,30/06/2020,861.021,24.373,10.826,0.273,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,01/07/2020,883.378,22.357,11.215,0.389,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,02/07/2020,906.3,22.922,11.464,0.249,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,03/07/2020,930.704,24.404,11.695,0.231,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,04/07/2020,949.612,18.908,11.95,0.255,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,05/07/2020,969.577,19.965,12.126,0.176,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,06/07/2020,986.202,16.625,12.46,0.334,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,07/07/2020,1005.639,19.437,12.727,0.267,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,08/07/2020,1024.019,18.38,13.061,0.334,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,09/07/2020,1045.204,21.185,13.34,0.279,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,10/07/2020,1065.606,20.402,13.589,0.249,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,11/07/2020,1083.512,17.906,13.814,0.225,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,12/07/2020,1099.822,16.309,13.996,0.182,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,13/07/2020,1116.01,16.188,14.281,0.285,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,14/07/2020,1134.827,18.817,14.518,0.237,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,15/07/2020,1154.033,19.206,14.719,0.2,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,16/07/2020,1175.486,21.453,14.919,0.2,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,17/07/2020,1192.08,16.595,15.156,0.237,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,18/07/2020,1210.503,18.423,15.465,0.31,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,19/07/2020,1226.952,16.449,15.672,0.206,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,20/07/2020,1241.883,14.931,15.897,0.225,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,21/07/2020,1259.662,17.779,16.2,0.304,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,22/07/2020,1278.224,18.562,16.449,0.249,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,23/07/2020,1294.886,16.662,16.704,0.255,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,24/07/2020,1312.228,17.342,17.008,0.304,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,25/07/2020,1327.699,15.472,17.22,0.213,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,26/07/2020,1343.001,15.302,17.451,0.231,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,27/07/2020,1356.815,13.814,17.779,0.328,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,28/07/2020,1373.647,16.832,18.004,0.225,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,29/07/2020,1391.62,17.973,18.216,0.213,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,30/07/2020,1409.891,18.271,18.429,0.213,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,31/07/2020,1426.255,16.364,18.72,0.291,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,01/08/2020,1443.086,16.832,18.89,0.17,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,02/08/2020,1456.439,13.352,19.018,0.128,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,03/08/2020,1461.819,5.38,19.151,0.134,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,04/08/2020,1470.052,8.234,19.333,0.182,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,05/08/2020,1481.698,11.646,19.637,0.304,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,06/08/2020,1497.814,16.115,19.837,0.2,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,07/08/2020,1515.89,18.076,20.074,0.237,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,08/08/2020,1533.201,17.311,20.238,0.164,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,09/08/2020,1549.056,15.854,20.432,0.194,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,10/08/2020,1564.157,15.101,20.639,0.206,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,11/08/2020,1581.808,17.651,20.876,0.237,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,12/08/2020,1600,18.192,21.076,0.2,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,13/08/2020,1618.186,18.186,21.331,0.255,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,14/08/2020,1634.076,15.891,21.598,0.267,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,15/08/2020,1650.871,16.795,21.805,0.206,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,16/08/2020,1666.926,16.054,22.011,0.206,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,17/08/2020,1679.216,12.29,22.205,0.194,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,18/08/2020,1694.973,15.757,22.43,0.225,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
BGD,Bangladesh,19/08/2020,1714.403,19.431,22.709,0.279,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,31/12/2019,0,0,0,0,None
IND,India,01/01/2020,0,0,0,0,None
IND,India,02/01/2020,0,0,0,0,None
IND,India,03/01/2020,0,0,0,0,None
IND,India,04/01/2020,0,0,0,0,None
IND,India,05/01/2020,0,0,0,0,None
IND,India,06/01/2020,0,0,0,0,None
IND,India,07/01/2020,0,0,0,0,None
IND,India,08/01/2020,0,0,0,0,None
IND,India,09/01/2020,0,0,0,0,None
IND,India,10/01/2020,0,0,0,0,None
IND,India,11/01/2020,0,0,0,0,None
IND,India,12/01/2020,0,0,0,0,None
IND,India,13/01/2020,0,0,0,0,None
IND,India,14/01/2020,0,0,0,0,None
IND,India,15/01/2020,0,0,0,0,None
IND,India,16/01/2020,0,0,0,0,None
IND,India,17/01/2020,0,0,0,0,None
IND,India,18/01/2020,0,0,0,0,None
IND,India,19/01/2020,0,0,0,0,None
IND,India,20/01/2020,0,0,0,0,None
IND,India,21/01/2020,0,0,0,0,None
IND,India,22/01/2020,0,0,0,0,None
IND,India,23/01/2020,0,0,0,0,None
IND,India,24/01/2020,0,0,0,0,None
IND,India,25/01/2020,0,0,0,0,None
IND,India,26/01/2020,0,0,0,0,None
IND,India,27/01/2020,0,0,0,0,None
IND,India,28/01/2020,0,0,0,0,None
IND,India,29/01/2020,0,0,0,0,None
IND,India,30/01/2020,0.001,0.001,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,31/01/2020,0.001,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,01/02/2020,0.001,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,02/02/2020,0.001,0.001,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,03/02/2020,0.001,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,04/02/2020,0.002,0.001,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,05/02/2020,0.002,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,06/02/2020,0.002,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,07/02/2020,0.002,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,08/02/2020,0.002,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,09/02/2020,0.002,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,10/02/2020,0.002,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,11/02/2020,0.002,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,12/02/2020,0.002,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,13/02/2020,0.002,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,14/02/2020,0.002,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,15/02/2020,0.002,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,16/02/2020,0.002,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,17/02/2020,0.002,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,18/02/2020,0.002,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,19/02/2020,0.002,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,20/02/2020,0.002,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,21/02/2020,0.002,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,22/02/2020,0.002,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,23/02/2020,0.002,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,24/02/2020,0.002,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,25/02/2020,0.002,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,26/02/2020,0.002,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,27/02/2020,0.002,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,28/02/2020,0.002,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,29/02/2020,0.002,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,01/03/2020,0.002,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,02/03/2020,0.002,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,03/03/2020,0.004,0.001,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,04/03/2020,0.004,0.001,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,05/03/2020,0.02,0.016,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,06/03/2020,0.021,0.001,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,07/03/2020,0.022,0.001,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,08/03/2020,0.025,0.002,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,09/03/2020,0.025,0,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,10/03/2020,0.032,0.007,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,11/03/2020,0.036,0.004,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,12/03/2020,0.053,0.017,0,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,13/03/2020,0.054,0.001,0.001,0.001,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,14/03/2020,0.06,0.006,0.001,0.001,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,15/03/2020,0.065,0.005,0.001,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,16/03/2020,0.067,0.002,0.001,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,17/03/2020,0.091,0.023,0.002,0.001,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,18/03/2020,0.099,0.009,0.002,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,19/03/2020,0.12,0.02,0.002,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,20/03/2020,0.138,0.019,0.003,0.001,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,21/03/2020,0.167,0.029,0.003,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,22/03/2020,0.232,0.064,0.003,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,23/03/2020,0.318,0.086,0.005,0.002,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,24/03/2020,0.357,0.038,0.007,0.001,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,25/03/2020,0.407,0.051,0.007,0,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,26/03/2020,0.47,0.063,0.009,0.003,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,27/03/2020,0.525,0.054,0.012,0.003,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,28/03/2020,0.633,0.108,0.014,0.001,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,29/03/2020,0.709,0.077,0.018,0.004,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,30/03/2020,0.776,0.067,0.021,0.003,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,31/03/2020,0.907,0.13,0.023,0.002,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,01/04/2020,1.012,0.106,0.025,0.002,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,02/04/2020,1.424,0.412,0.036,0.011,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,03/04/2020,1.667,0.243,0.041,0.004,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,04/04/2020,2.103,0.436,0.049,0.009,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,05/04/2020,2.445,0.342,0.056,0.007,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,06/04/2020,2.947,0.502,0.079,0.023,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,07/04/2020,3.204,0.257,0.083,0.004,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,08/04/2020,3.764,0.56,0.108,0.025,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,09/04/2020,4.155,0.391,0.12,0.012,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,10/04/2020,4.646,0.491,0.144,0.024,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,11/04/2020,5.396,0.75,0.173,0.029,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,12/04/2020,6.055,0.659,0.198,0.025,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,13/04/2020,6.632,0.577,0.223,0.025,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,14/04/2020,7.509,0.878,0.246,0.022,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
IND,India,15/04/2020,8.288,0.779,0.273,0.028,"Fever, Cough, Fatigue, Loss of taste, Loss of smell, Headache, Sore throat, Shortness of breath, Muscle aches, Chills"
